conversation_id,n_comments,s80,s90
9ez166,56,0.6071428571428571,0.7857142857142857
9ez4go,25,0.68,0.84
9ez5oy,76,0.6710526315789473,0.8421052631578947
9ez65a,29,0.6206896551724138,0.7586206896551724
9ez6c3,20,0.65,0.85
9ez7ta,30,0.5666666666666667,0.8
9ezf5f,43,0.5813953488372093,0.7906976744186046
9ezfgj,62,0.6290322580645161,0.8225806451612904
9ezl39,28,0.7142857142857143,0.8571428571428571
9ezmiz,178,0.6067415730337079,0.8089887640449438
9ezmk8,31,0.6774193548387096,0.8709677419354839
9ezoej,24,0.7083333333333334,0.875
9ezrvg,67,0.5970149253731343,0.8059701492537313
9ezszl,38,0.7105263157894737,0.868421052631579
9ezt2k,20,0.6,0.8
9ezu8c,20,0.65,0.85
9ezuzv,48,0.5,0.75
9ezv3t,21,0.6666666666666666,0.8571428571428571
9ezw1p,601,0.5773710482529119,0.7737104825291181
9ezzvo,34,0.6470588235294118,0.8529411764705882
9f00ow,26,0.6923076923076923,0.8461538461538461
9f01q3,176,0.5965909090909091,0.7897727272727273
9f0c1p,22,0.6818181818181818,0.8636363636363636
9f0fme,31,0.7096774193548387,0.8387096774193549
9f0fo1,36,0.6111111111111112,0.8055555555555556
9f0h3s,24,0.625,0.8333333333333334
9f0hxq,57,0.6666666666666666,0.8421052631578947
9f0nys,22,0.6818181818181818,0.8181818181818182
9f0q75,35,0.6857142857142857,0.8285714285714286
9f0rgh,28,0.6071428571428571,0.8214285714285714
9f0wxj,23,0.6956521739130435,0.8695652173913043
9f123o,22,0.7272727272727273,0.8181818181818182
9f1e2a,40,0.55,0.775
9f1g5s,60,0.5833333333333334,0.7833333333333333
9f1jub,29,0.6206896551724138,0.7931034482758621
9f1pcx,21,0.7142857142857143,0.8571428571428571
9f1qv7,71,0.6197183098591549,0.8450704225352113
9f1qww,24,0.7083333333333334,0.875
9f1rbv,66,0.6212121212121212,0.8181818181818182
9f1t2y,27,0.5925925925925926,0.8148148148148148
9f1uv7,39,0.6923076923076923,0.8461538461538461
9f1w3h,35,0.6,0.8
9f210q,65,0.6307692307692307,0.8
9f22si,25,0.56,0.84
9f23yr,55,0.6363636363636364,0.8181818181818182
9f24jt,71,0.5915492957746479,0.7887323943661971
9f292i,38,0.6052631578947368,0.8157894736842105
9f2b4x,63,0.6031746031746031,0.7777777777777778
9f2lsb,21,0.6190476190476191,0.8095238095238095
9f2pxz,35,0.6285714285714286,0.8
9f2twj,29,0.6206896551724138,0.8275862068965517
9f32cm,20,0.6,0.85
9f35wq,21,0.7142857142857143,0.8571428571428571
9f38tm,22,0.5909090909090909,0.7727272727272727
9f3d4a,23,0.6521739130434783,0.8695652173913043
9f3g0z,65,0.676923076923077,0.8307692307692308
9f3nvq,22,0.7272727272727273,0.8636363636363636
9f3oya,20,0.7,0.85
9f3qs1,26,0.6923076923076923,0.8461538461538461
9f3sfa,24,0.6666666666666666,0.875
9f3wha,54,0.5740740740740741,0.7777777777777778
9f3wnk,20,0.6,0.8
9f3wul,21,0.6190476190476191,0.8571428571428571
9f3wxg,84,0.5119047619047619,0.7619047619047619
9f3xg3,33,0.696969696969697,0.8181818181818182
9f3yq0,35,0.6,0.8
9f41sg,150,0.6266666666666667,0.8133333333333334
9f45z4,25,0.64,0.84
9f49g6,22,0.45454545454545453,0.8181818181818182
9f4dax,21,0.6190476190476191,0.8095238095238095
9f4h84,56,0.6428571428571429,0.8035714285714286
9f4par,183,0.6120218579234973,0.7978142076502732
9f4wko,27,0.5555555555555556,0.7777777777777778
9f4ypt,48,0.625,0.8125
9f52x5,26,0.5769230769230769,0.8461538461538461
9f5bi2,21,0.6190476190476191,0.8571428571428571
9f5c90,57,0.6140350877192983,0.8070175438596491
9f5jbo,51,0.5882352941176471,0.803921568627451
9f5lr5,39,0.6666666666666666,0.8205128205128205
9f5ngp,672,0.5773809523809523,0.7827380952380952
9f5sqa,90,0.5444444444444444,0.7555555555555555
9f5sya,31,0.7096774193548387,0.8709677419354839
9f5szz,33,0.6060606060606061,0.8181818181818182
9f5t63,106,0.6226415094339622,0.8018867924528302
9f5u8y,24,0.75,0.875
9f5uq1,20,0.7,0.85
9f5wvg,344,0.6075581395348837,0.7936046511627907
9f5yng,77,0.5974025974025974,0.8051948051948052
9f5zu8,100,0.63,0.82
9f62d8,61,0.6885245901639344,0.8524590163934426
9f63bd,171,0.6198830409356725,0.8070175438596491
9f65i6,25,0.68,0.88
9f668z,20,0.6,0.8
9f6bev,90,0.6666666666666666,0.8333333333333334
9f6c62,28,0.6428571428571429,0.8571428571428571
9f6d5a,135,0.6296296296296297,0.8
9f6e4i,45,0.6666666666666666,0.8222222222222222
9f6eop,23,0.6956521739130435,0.8695652173913043
9f6gza,45,0.6888888888888889,0.8666666666666667
9f6jmq,27,0.6666666666666666,0.8148148148148148
9f6o3c,22,0.7272727272727273,0.8636363636363636
9f6p60,39,0.6410256410256411,0.7948717948717948
9f6sb7,26,0.6538461538461539,0.8076923076923077
9f6syd,47,0.6382978723404256,0.8297872340425532
9f6ypk,41,0.6097560975609756,0.8292682926829268
9f73yj,28,0.6071428571428571,0.7857142857142857
9f7732,29,0.6551724137931034,0.8275862068965517
9f78gn,197,0.5228426395939086,0.7563451776649747
9f7axq,20,0.6,0.8
9f7byj,23,0.6521739130434783,0.8260869565217391
9f7cof,23,0.6086956521739131,0.8695652173913043
9f7cwp,75,0.56,0.7733333333333333
9f7eog,82,0.5853658536585366,0.8170731707317073
9f7iru,61,0.5737704918032787,0.7868852459016393
9f7jvm,51,0.6862745098039216,0.8431372549019608
9f7kuv,30,0.7666666666666667,0.9
9f7plw,124,0.6129032258064516,0.8225806451612904
9f7qe7,31,0.5483870967741935,0.7419354838709677
9f7qmn,30,0.5666666666666667,0.7666666666666667
9f7z12,101,0.6237623762376238,0.801980198019802
9f7zcl,30,0.5666666666666667,0.7666666666666667
9f841p,22,0.6818181818181818,0.8181818181818182
9f89h8,135,0.5259259259259259,0.7851851851851852
9f8aj7,146,0.5342465753424658,0.7808219178082192
9f8e3v,31,0.6774193548387096,0.8709677419354839
9f8erb,40,0.675,0.825
9f8fqc,36,0.6666666666666666,0.8333333333333334
9f8iiv,35,0.7142857142857143,0.8857142857142857
9f8ix5,23,0.4782608695652174,0.6956521739130435
9f8kso,23,0.7391304347826086,0.8695652173913043
9f8lba,34,0.5588235294117647,0.7941176470588235
9f8mny,20,0.65,0.8
9f8noy,30,0.7333333333333333,0.9
9f8p6v,26,0.5,0.7692307692307693
9f8ska,58,0.6724137931034483,0.8448275862068966
9f8u62,33,0.6363636363636364,0.7878787878787878
9f8ubz,161,0.6211180124223602,0.8198757763975155
9f9334,38,0.6842105263157895,0.8421052631578947
9f933z,31,0.6129032258064516,0.8064516129032258
9f94ce,27,0.5925925925925926,0.7777777777777778
9f98f1,52,0.6730769230769231,0.8461538461538461
9f9b31,65,0.5692307692307692,0.8
9f9cto,40,0.6,0.8
9f9cz7,114,0.6228070175438597,0.8070175438596491
9f9gyz,78,0.6025641025641025,0.8205128205128205
9f9h10,23,0.5652173913043478,0.7391304347826086
9f9imo,22,0.7272727272727273,0.8636363636363636
9f9iz0,31,0.6774193548387096,0.8387096774193549
9f9jaw,22,0.5909090909090909,0.7272727272727273
9f9kov,23,0.6521739130434783,0.8260869565217391
9f9lm2,20,0.7,0.9
9f9mw5,26,0.6923076923076923,0.8846153846153846
9f9nuz,25,0.64,0.84
9f9sx3,54,0.6481481481481481,0.7962962962962963
9f9upy,28,0.6071428571428571,0.7857142857142857
9f9y9f,23,0.6521739130434783,0.782608695652174
9f9yap,86,0.5465116279069767,0.7558139534883721
9f9z5j,27,0.7037037037037037,0.8518518518518519
9fa48l,35,0.6571428571428571,0.8285714285714286
9fa5z8,27,0.6666666666666666,0.8518518518518519
9fa6j4,40,0.7,0.875
9facdv,45,0.6222222222222222,0.8
9faglw,45,0.6222222222222222,0.8
9fain3,101,0.594059405940594,0.801980198019802
9fajaq,135,0.6444444444444445,0.8148148148148148
9fak0k,62,0.6290322580645161,0.8387096774193549
9fak14,26,0.6153846153846154,0.7692307692307693
9fal0z,58,0.603448275862069,0.7931034482758621
9faoit,54,0.6296296296296297,0.8148148148148148
9fav3x,32,0.625,0.8125
9fayll,25,0.72,0.84
9fb2hk,30,0.7,0.8333333333333334
9fb7aw,101,0.6138613861386139,0.7920792079207921
9fb7hi,39,0.5897435897435898,0.8461538461538461
9fbaqe,144,0.5763888888888888,0.7916666666666666
9fbaup,28,0.6071428571428571,0.8214285714285714
9fbb5l,143,0.6433566433566433,0.8181818181818182
9fbcix,277,0.6245487364620939,0.8122743682310469
9fbf3e,60,0.5833333333333334,0.7833333333333333
9fbhs5,24,0.625,0.8333333333333334
9fbkdp,22,0.5909090909090909,0.8181818181818182
9fbkfi,31,0.6451612903225806,0.8709677419354839
9fbomo,120,0.5916666666666667,0.8166666666666667
9fbqu9,56,0.5535714285714286,0.7678571428571429
9fbtnd,31,0.6774193548387096,0.8387096774193549
9fc155,20,0.7,0.85
9fc2rm,52,0.6730769230769231,0.8269230769230769
9fc4lv,49,0.673469387755102,0.8163265306122449
9fc5lo,39,0.717948717948718,0.8461538461538461
9fc5ta,22,0.7272727272727273,0.8636363636363636
9fc9xf,24,0.6666666666666666,0.8333333333333334
9fca7j,27,0.6666666666666666,0.8518518518518519
9fcazt,21,0.6190476190476191,0.8095238095238095
9fce23,28,0.5357142857142857,0.75
9fcnqx,22,0.6363636363636364,0.8636363636363636
9fcpq5,26,0.6538461538461539,0.8076923076923077
9fcvh2,25,0.72,0.88
9fcx3t,37,0.5945945945945946,0.7837837837837838
9fd0od,71,0.4788732394366197,0.7464788732394366
9fd130,44,0.7045454545454546,0.8409090909090909
9fd2s5,37,0.6216216216216216,0.8108108108108109
9fdd09,112,0.5982142857142857,0.7767857142857143
9fdkw2,41,0.6097560975609756,0.8292682926829268
9fdlol,22,0.6818181818181818,0.8181818181818182
9fdoh1,24,0.5833333333333334,0.7916666666666666
9fdovf,37,0.6216216216216216,0.7837837837837838
9fdoyz,43,0.5581395348837209,0.813953488372093
9fdrde,44,0.5227272727272727,0.75
9fdrwb,365,0.6136986301369863,0.7945205479452054
9fdsre,20,0.65,0.85
9fdxbw,26,0.6538461538461539,0.8461538461538461
9fdxmw,34,0.6176470588235294,0.7941176470588235
9fe08n,33,0.6363636363636364,0.7575757575757576
9fe1fo,115,0.6608695652173913,0.8434782608695652
9fe2ds,51,0.6274509803921569,0.8235294117647058
9fe4zw,23,0.6956521739130435,0.8695652173913043
9fe54o,49,0.6326530612244898,0.8367346938775511
9fe5uc,23,0.6521739130434783,0.782608695652174
9feafg,27,0.4074074074074074,0.6666666666666666
9feseo,29,0.6551724137931034,0.8275862068965517
9fessy,25,0.72,0.84
9fezrn,25,0.6,0.76
9ff2s6,110,0.6090909090909091,0.8090909090909091
9ff4bc,332,0.5512048192771084,0.7801204819277109
9ff900,35,0.6571428571428571,0.8571428571428571
9ffb3a,38,0.5263157894736842,0.7631578947368421
9ffbge,27,0.6296296296296297,0.8148148148148148
9ffkca,32,0.6875,0.8125
9ffx9q,20,0.65,0.8
9ffy76,24,0.7083333333333334,0.875
9ffzky,22,0.6818181818181818,0.8636363636363636
9fg2nf,150,0.5933333333333334,0.8066666666666666
9fg5ua,75,0.6,0.7866666666666666
9fgauc,44,0.6363636363636364,0.8409090909090909
9fgd9s,21,0.7619047619047619,0.9047619047619048
9fgdv5,121,0.5867768595041323,0.7851239669421488
9fgh6z,201,0.6417910447761194,0.8258706467661692
9fgpim,22,0.6818181818181818,0.8636363636363636
9fgqow,44,0.6590909090909091,0.8409090909090909
9fgu2t,31,0.6774193548387096,0.8064516129032258
9fgun1,340,0.5264705882352941,0.7558823529411764
9fgz53,59,0.6949152542372882,0.8305084745762712
9fgzvm,40,0.6,0.8
9fh0hd,32,0.65625,0.8125
9fh244,150,0.62,0.82
9fh597,52,0.6153846153846154,0.8076923076923077
9fh7yk,163,0.6012269938650306,0.7975460122699386
9fh8tu,38,0.6052631578947368,0.8421052631578947
9fhb9m,20,0.7,0.9
9fhbgy,89,0.6067415730337079,0.7865168539325843
9fhecm,431,0.5568445475638051,0.7703016241299304
9fhf09,64,0.65625,0.8125
9fhfqy,30,0.6666666666666666,0.8333333333333334
9fhhtw,33,0.6666666666666666,0.8484848484848485
9fhis1,115,0.5739130434782609,0.7739130434782608
9fhkas,49,0.5918367346938775,0.7959183673469388
9fhn81,60,0.6,0.8
9fhpga,24,0.7083333333333334,0.875
9fht3b,25,0.72,0.84
9fhtpg,59,0.5254237288135594,0.7457627118644068
9fhvas,445,0.6269662921348315,0.8089887640449438
9fhxyz,29,0.6896551724137931,0.8620689655172413
9fi2os,116,0.6724137931034483,0.8362068965517241
9fi6bb,22,0.6818181818181818,0.8636363636363636
9fi8m7,171,0.5730994152046783,0.7777777777777778
9ficoh,106,0.5754716981132075,0.7735849056603774
9ficwh,33,0.5757575757575758,0.7575757575757576
9fifai,48,0.6041666666666666,0.8333333333333334
9fio59,95,0.5894736842105263,0.8
9fix54,24,0.625,0.7916666666666666
9fixmf,22,0.5909090909090909,0.7727272727272727
9fixwh,31,0.6129032258064516,0.7419354838709677
9fizwi,51,0.7254901960784313,0.8627450980392157
9fj119,47,0.7021276595744681,0.8723404255319149
9fj3su,66,0.6060606060606061,0.7878787878787878
9fj5ax,28,0.6785714285714286,0.8214285714285714
9fj6w8,49,0.673469387755102,0.8367346938775511
9fj7ye,63,0.6349206349206349,0.8095238095238095
9fj8ci,44,0.6818181818181818,0.8636363636363636
9fjbdb,62,0.6129032258064516,0.7903225806451613
9fjgh3,22,0.5909090909090909,0.7727272727272727
9fjiob,24,0.625,0.8333333333333334
9fjjuc,24,0.7083333333333334,0.8333333333333334
9fjppm,26,0.6153846153846154,0.8461538461538461
9fjsim,123,0.5934959349593496,0.7967479674796748
9fk06g,28,0.6785714285714286,0.8928571428571429
9fk2rz,20,0.65,0.85
9fk5gp,62,0.5806451612903226,0.8064516129032258
9fk6wi,20,0.65,0.85
9fkamy,21,0.6190476190476191,0.8571428571428571
9fkcii,64,0.65625,0.8125
9fkcn4,65,0.6,0.7538461538461538
9fkgpy,234,0.5726495726495726,0.7735042735042735
9fkkqu,30,0.6666666666666666,0.8333333333333334
9fkl0m,34,0.6470588235294118,0.8529411764705882
9fklfw,34,0.6470588235294118,0.7941176470588235
9fkn7s,31,0.6129032258064516,0.8064516129032258
9fkpwk,20,0.6,0.85
9fkq96,226,0.6460176991150443,0.827433628318584
9fkqw3,20,0.6,0.85
9fks89,37,0.6486486486486487,0.8378378378378378
9fkvr9,25,0.64,0.8
9fkxkh,30,0.7,0.8333333333333334
9fky1b,23,0.7391304347826086,0.9130434782608695
9fkyjc,72,0.5694444444444444,0.7916666666666666
9fl1kc,50,0.56,0.8
9fl2ld,52,0.5769230769230769,0.7307692307692307
9fl2lq,98,0.5816326530612245,0.7755102040816326
9fl51e,64,0.65625,0.828125
9fl67u,37,0.6486486486486487,0.8108108108108109
9fl6g0,20,0.75,0.85
9flbru,53,0.6792452830188679,0.8490566037735849
9flcm9,271,0.5904059040590406,0.7970479704797048
9fleii,34,0.6764705882352942,0.8529411764705882
9fljop,21,0.6666666666666666,0.8095238095238095
9fllz2,180,0.6388888888888888,0.8166666666666667
9flna6,34,0.5,0.7352941176470589
9flo0g,61,0.6065573770491803,0.7868852459016393
9flog6,22,0.7272727272727273,0.8636363636363636
9fltw5,21,0.5714285714285714,0.7619047619047619
9flurb,38,0.5789473684210527,0.8157894736842105
9fm10l,20,0.7,0.85
9fm73n,20,0.6,0.8
9fm9n3,20,0.75,0.9
9fmb90,27,0.6666666666666666,0.8518518518518519
9fmitn,20,0.6,0.75
9fmkcf,149,0.5704697986577181,0.7718120805369127
9fmp4c,186,0.5967741935483871,0.7741935483870968
9fmu4v,30,0.6333333333333333,0.8
9fmyn7,35,0.6285714285714286,0.8
9fmz68,42,0.5952380952380952,0.8095238095238095
9fn83f,29,0.6896551724137931,0.8275862068965517
9fnbno,98,0.7142857142857143,0.8469387755102041
9fncuu,36,0.6388888888888888,0.8333333333333334
9fngs8,69,0.6521739130434783,0.8405797101449275
9fni0v,73,0.6712328767123288,0.8493150684931506
9fnnhd,29,0.6206896551724138,0.8275862068965517
9fnool,26,0.6538461538461539,0.8076923076923077
9fobm8,125,0.544,0.752
9fog6m,27,0.5925925925925926,0.7777777777777778
9folo7,25,0.72,0.88
9foqc1,102,0.6274509803921569,0.8235294117647058
9foqzq,116,0.5689655172413793,0.7758620689655172
9fov5d,23,0.6956521739130435,0.8695652173913043
9foxiq,43,0.6511627906976745,0.813953488372093
9fozey,27,0.6296296296296297,0.8518518518518519
9fp2k1,32,0.59375,0.84375
9fpeaw,48,0.6875,0.8333333333333334
9fphnf,23,0.6086956521739131,0.8695652173913043
9fpjts,58,0.5862068965517241,0.7931034482758621
9fpqrr,222,0.5675675675675675,0.7792792792792793
9fpwr9,30,0.7333333333333333,0.8666666666666667
9fq0zy,49,0.6122448979591837,0.8163265306122449
9fq3la,90,0.5777777777777777,0.7777777777777778
9fq77u,122,0.6475409836065574,0.819672131147541
9fqa6c,25,0.64,0.84
9fqbgo,21,0.6190476190476191,0.8095238095238095
9fqc0y,21,0.6666666666666666,0.8095238095238095
9fqca2,56,0.6785714285714286,0.8214285714285714
9fqcsc,54,0.6481481481481481,0.7962962962962963
9fqdr9,23,0.6086956521739131,0.782608695652174
9fqevh,90,0.6222222222222222,0.7888888888888889
9fqeza,80,0.6125,0.7875
9fqgo4,34,0.6764705882352942,0.8529411764705882
9fqrit,58,0.6206896551724138,0.7931034482758621
9fqtry,31,0.7096774193548387,0.8387096774193549
9fqw1g,26,0.6923076923076923,0.8461538461538461
9fqxd1,22,0.6818181818181818,0.8636363636363636
9fqxjd,26,0.6538461538461539,0.8076923076923077
9fr0u4,42,0.6904761904761905,0.8571428571428571
9fr0z3,387,0.599483204134367,0.8010335917312662
9fr14r,52,0.5961538461538461,0.8076923076923077
9fr2p0,20,0.6,0.75
9fr4jt,26,0.6538461538461539,0.8461538461538461
9fr8we,30,0.6666666666666666,0.8333333333333334
9frat0,32,0.65625,0.84375
9frbti,26,0.6153846153846154,0.8461538461538461
9frcxa,128,0.5,0.765625
9frfks,40,0.625,0.825
9frhbi,25,0.68,0.84
9fro3v,21,0.6190476190476191,0.8095238095238095
9frptq,104,0.6634615384615384,0.8365384615384616
9frq51,48,0.6666666666666666,0.8125
9frs1z,132,0.5454545454545454,0.7575757575757576
9frs8r,38,0.631578947368421,0.7894736842105263
9frsfi,39,0.6923076923076923,0.8205128205128205
9fs1k9,53,0.6415094339622641,0.8113207547169812
9fs26r,62,0.6129032258064516,0.7903225806451613
9fs5ew,32,0.53125,0.78125
9fsbzv,60,0.6333333333333333,0.8333333333333334
9fsct8,703,0.5533428165007113,0.7610241820768137
9fsd45,26,0.6153846153846154,0.8461538461538461
9fsdwj,21,0.6666666666666666,0.8571428571428571
9fsibe,86,0.6046511627906976,0.7906976744186046
9fsj3t,34,0.6176470588235294,0.8529411764705882
9fsj8d,331,0.525679758308157,0.7613293051359517
9fsolf,22,0.5909090909090909,0.7727272727272727
9fss7w,47,0.6382978723404256,0.8085106382978723
9fsvvc,44,0.6818181818181818,0.8409090909090909
9fswu7,78,0.6666666666666666,0.8205128205128205
9fszzj,29,0.4827586206896552,0.7241379310344828
9ft32a,30,0.6333333333333333,0.8333333333333334
9ft8oc,34,0.6764705882352942,0.8529411764705882
9ftaam,24,0.6666666666666666,0.8333333333333334
9ftdmk,33,0.7272727272727273,0.8484848484848485
9fterv,52,0.6923076923076923,0.8461538461538461
9fteyj,61,0.5737704918032787,0.8032786885245902
9ftlja,25,0.56,0.8
9ftnam,122,0.5901639344262295,0.7950819672131147
9fts7t,76,0.6447368421052632,0.8421052631578947
9ftt04,151,0.5894039735099338,0.7748344370860927
9ftv29,34,0.6470588235294118,0.8823529411764706
9fu4vb,105,0.6,0.7714285714285715
9fu7db,21,0.7142857142857143,0.8571428571428571
9fu83j,48,0.6458333333333334,0.8125
9fu95q,51,0.5882352941176471,0.7843137254901961
9fuayf,96,0.6145833333333334,0.78125
9fub9d,420,0.5738095238095238,0.7833333333333333
9fug1i,20,0.65,0.85
9fukhm,24,0.6666666666666666,0.7916666666666666
9fumw2,21,0.7142857142857143,0.8571428571428571
9funh5,113,0.6283185840707964,0.8141592920353983
9funpk,24,0.625,0.8333333333333334
9fuuxh,189,0.6084656084656085,0.798941798941799
9fuxgv,47,0.5957446808510638,0.7872340425531915
9fv2by,20,0.5,0.75
9fv5rd,22,0.5909090909090909,0.8181818181818182
9fvbrc,55,0.6909090909090909,0.8363636363636363
9fvghy,31,0.6451612903225806,0.8387096774193549
9fvgtj,26,0.6923076923076923,0.8846153846153846
9fvioh,35,0.6285714285714286,0.8857142857142857
9fvqyv,24,0.625,0.8333333333333334
9fvsh2,21,0.6666666666666666,0.8571428571428571
9fvx3m,37,0.5675675675675675,0.7837837837837838
9fw6ov,26,0.6153846153846154,0.8076923076923077
9fwav8,24,0.7083333333333334,0.875
9fwdvr,28,0.6071428571428571,0.8214285714285714
9fwdwv,34,0.6764705882352942,0.8235294117647058
9fwk4s,432,0.6273148148148148,0.8055555555555556
9fwode,54,0.6296296296296297,0.7962962962962963
9fwpgb,52,0.6730769230769231,0.8269230769230769
9fx7hj,31,0.6451612903225806,0.8387096774193549
9fxjkl,32,0.65625,0.8125
9fxjud,95,0.631578947368421,0.7894736842105263
9fxnqu,42,0.5714285714285714,0.7619047619047619
9fxuln,22,0.6363636363636364,0.8181818181818182
9fxwl0,30,0.6666666666666666,0.8333333333333334
9fxypq,26,0.6538461538461539,0.8461538461538461
9fy6u2,187,0.5935828877005348,0.7967914438502673
9fy7d0,92,0.5760869565217391,0.782608695652174
9fy8t6,34,0.7058823529411765,0.8823529411764706
9fyb7i,23,0.5217391304347826,0.7391304347826086
9fyn7u,21,0.6190476190476191,0.7619047619047619
9fz3qo,27,0.6666666666666666,0.8148148148148148
9fz5ut,20,0.7,0.85
9fz61i,32,0.65625,0.8125
9fz88s,28,0.6071428571428571,0.7857142857142857
9fz89u,24,0.6666666666666666,0.8333333333333334
9fz8bl,23,0.6956521739130435,0.8695652173913043
9fzk55,42,0.6666666666666666,0.8333333333333334
9fzomp,83,0.5903614457831325,0.7831325301204819
9fzozp,21,0.5714285714285714,0.8095238095238095
9fzpc0,58,0.6551724137931034,0.8275862068965517
9fzsk3,25,0.68,0.8
9fzvtp,38,0.631578947368421,0.8157894736842105
9fzw21,78,0.5897435897435898,0.782051282051282
9fzy1s,23,0.6086956521739131,0.8695652173913043
9g03ho,22,0.6363636363636364,0.8181818181818182
9g0402,33,0.6363636363636364,0.7878787878787878
9g05z9,37,0.6486486486486487,0.8378378378378378
9g06jx,50,0.54,0.78
9g0c6k,20,0.6,0.8
9g0gcj,21,0.7142857142857143,0.8571428571428571
9g0krp,50,0.62,0.8
9g0l5b,45,0.6888888888888889,0.8444444444444444
9g0n3g,126,0.6190476190476191,0.7936507936507936
9g0o9s,40,0.65,0.825
9g0oi7,87,0.6206896551724138,0.8045977011494253
9g0pnb,21,0.6666666666666666,0.8571428571428571
9g0ptr,39,0.6666666666666666,0.8461538461538461
9g0ssf,45,0.6444444444444445,0.8
9g0tg7,34,0.5882352941176471,0.7647058823529411
9g0vnj,267,0.5131086142322098,0.7378277153558053
9g0x21,95,0.6105263157894737,0.8105263157894737
9g0x8m,22,0.6363636363636364,0.8181818181818182
9g0xho,115,0.5739130434782609,0.7913043478260869
9g10yq,31,0.6774193548387096,0.8387096774193549
9g19j5,83,0.5903614457831325,0.7951807228915663
9g1bf1,101,0.693069306930693,0.8514851485148515
9g1lxz,42,0.6428571428571429,0.8333333333333334
9g1mi0,30,0.6666666666666666,0.8333333333333334
9g1nb2,22,0.5909090909090909,0.8181818181818182
9g1p7j,28,0.5714285714285714,0.8214285714285714
9g21n5,61,0.6229508196721312,0.819672131147541
9g24ir,36,0.6666666666666666,0.8333333333333334
9g2e34,56,0.6071428571428571,0.7678571428571429
9g2g4x,30,0.5666666666666667,0.8
9g2lrf,28,0.6785714285714286,0.8214285714285714
9g2nv1,20,0.65,0.85
9g2ot5,25,0.68,0.88
9g2sih,38,0.631578947368421,0.8157894736842105
9g2vm4,68,0.5441176470588235,0.7794117647058824
9g37l9,103,0.5631067961165048,0.7766990291262136
9g39w5,31,0.7096774193548387,0.8709677419354839
9g3ll1,24,0.6666666666666666,0.8333333333333334
9g3m7h,21,0.7142857142857143,0.8571428571428571
9g3r04,79,0.6075949367088608,0.810126582278481
9g3uui,42,0.6190476190476191,0.8095238095238095
9g3y9l,57,0.6491228070175439,0.8421052631578947
9g40mn,41,0.6097560975609756,0.8048780487804879
9g41qr,27,0.6666666666666666,0.8518518518518519
9g46ky,25,0.68,0.84
9g48h6,24,0.625,0.7916666666666666
9g49o0,346,0.5924855491329479,0.7803468208092486
9g4doy,22,0.5909090909090909,0.7727272727272727
9g4e8y,20,0.6,0.85
9g4fy4,25,0.68,0.84
9g4j2z,72,0.6388888888888888,0.8055555555555556
9g4ldq,30,0.7,0.8666666666666667
9g4md3,21,0.6666666666666666,0.8571428571428571
9g4tka,35,0.4857142857142857,0.7142857142857143
9g4tw6,128,0.5703125,0.78125
9g53hj,102,0.5784313725490197,0.7745098039215687
9g5oir,30,0.6333333333333333,0.8
9g5uxt,60,0.5833333333333334,0.8
9g5vys,36,0.6666666666666666,0.8611111111111112
9g60e8,32,0.59375,0.78125
9g64ng,27,0.7407407407407407,0.8888888888888888
9g664j,87,0.6436781609195402,0.7931034482758621
9g66rl,20,0.7,0.85
9g6a8v,36,0.6111111111111112,0.8333333333333334
9g6c6s,29,0.6206896551724138,0.8620689655172413
9g6fiu,21,0.6666666666666666,0.8571428571428571
9g6k4u,23,0.6521739130434783,0.8260869565217391
9g6klz,27,0.6666666666666666,0.8518518518518519
9g6ntx,27,0.7037037037037037,0.8518518518518519
9g6xqg,34,0.7058823529411765,0.8529411764705882
9g72e2,32,0.625,0.8125
9g738y,147,0.5986394557823129,0.7959183673469388
9g7lrw,23,0.6521739130434783,0.8260869565217391
9g7mjt,104,0.5865384615384616,0.7596153846153846
9g7z62,28,0.6428571428571429,0.8214285714285714
9g84hf,25,0.68,0.84
9g8520,23,0.6956521739130435,0.8260869565217391
9g89tv,40,0.7,0.85
9g8akg,24,0.6666666666666666,0.7916666666666666
9g8dbc,100,0.58,0.78
9g8l3j,26,0.6923076923076923,0.8461538461538461
9g8n5r,22,0.6363636363636364,0.8181818181818182
9g8oss,134,0.6567164179104478,0.8283582089552238
9g8pg6,131,0.6259541984732825,0.8091603053435115
9g8pua,20,0.65,0.8
9g8q79,50,0.56,0.8
9g8u3j,38,0.6842105263157895,0.8421052631578947
9g8wnw,25,0.6,0.8
9g8ysd,37,0.6486486486486487,0.8378378378378378
9g90ex,37,0.6756756756756757,0.8108108108108109
9g96yo,28,0.6071428571428571,0.8214285714285714
9g9ju0,28,0.6785714285714286,0.8571428571428571
9g9k6h,35,0.5714285714285714,0.7714285714285715
9g9v4f,88,0.6477272727272727,0.8295454545454546
9g9vkt,81,0.6172839506172839,0.7777777777777778
9g9w1l,39,0.6923076923076923,0.8461538461538461
9g9z60,28,0.6071428571428571,0.8214285714285714
9g9zlj,28,0.6428571428571429,0.7857142857142857
9ga25c,253,0.5849802371541502,0.7984189723320159
9ga5qc,141,0.6099290780141844,0.8014184397163121
9ga5tg,44,0.6590909090909091,0.8181818181818182
9ga7wl,38,0.6578947368421053,0.868421052631579
9ga8sz,68,0.6176470588235294,0.8088235294117647
9ga9dt,122,0.5819672131147541,0.7704918032786885
9ga9n7,21,0.7619047619047619,0.8571428571428571
9ga9xj,20,0.55,0.8
